256 256
-1.482 -2.612 -5.50266
-1.435 -2.612 -5.49154
-1.388 -2.612 -5.48035
-1.341 -2.612 -5.47171
-1.294 -2.612 -5.46918
-1.247 -2.612 -5.47501
-1.2 -2.612 -5.48884
-1.153 -2.612 -5.50789
-1.106 -2.612 -5.52793
-1.059 -2.612 -5.54478
-1.012 -2.612 -5.55595
-0.965 -2.612 -5.5604
-0.918 -2.612 -5.55809
-0.871 -2.612 -5.54966
-0.824 -2.612 -5.53611
-0.776 -2.612 -5.51949
-0.729 -2.612 -5.50187
-0.682 -2.612 -5.48518
-0.635 -2.612 -5.47079
-0.588 -2.612 -5.45991
-0.541 -2.612 -5.45305
-0.494 -2.612 -5.4506
-0.447 -2.612 -5.45241
-0.4 -2.612 -5.45859
-0.353 -2.612 -5.46936
-0.306 -2.612 -5.48401
-0.259 -2.612 -5.50078
-0.212 -2.612 -5.51613
-0.165 -2.612 -5.52673
-0.118 -2.612 -5.53047
-0.071 -2.612 -5.52778
-0.024 -2.612 -5.52051
0.024 -2.612 -5.51093
0.071 -2.612 -5.50057
0.118 -2.612 -5.48919
0.165 -2.612 -5.47568
0.212 -2.612 -5.45946
0.259 -2.612 -5.44147
0.306 -2.612 -5.42369
0.353 -2.612 -5.40845
0.4 -2.612 -5.39674
0.447 -2.612 -5.38799
0.494 -2.612 -5.3804
0.541 -2.612 -5.37232
0.588 -2.612 -5.36286
0.635 -2.612 -5.3525
0.682 -2.612 -5.34196
0.729 -2.612 -5.3319
0.776 -2.612 -5.32337
0.824 -2.612 -5.31698
0.871 -2.612 -5.31291
0.918 -2.612 -5.31055
0.965 -2.612 -5.30935
1.012 -2.612 -5.30968
1.059 -2.612 -5.31276
1.106 -2.612 -5.31945
1.153 -2.612 -5.32949
1.2 -2.612 -5.34119
1.247 -2.612 -5.35261
1.294 -2.612 -5.36241
1.341 -2.612 -5.37083
1.388 -2.612 -5.37861
1.435 -2.612 -5.38732
1.482 -2.612 -5.39838
1.529 -2.612 -5.41199
1.576 -2.612 -5.42824
1.624 -2.612 -5.44684
1.671 -2.612 -5.46771
1.718 -2.612 -5.49085
1.765 -2.612 -5.51529
1.812 -2.612 -5.53932
1.859 -2.612 -5.56129
1.906 -2.612 -5.58041
1.953 -2.612 -5.59731
2.0 -2.612 -5.6134
2.047 -2.612 -5.63115
2.094 -2.612 -5.65169
2.141 -2.612 -5.67515
2.188 -2.612 -5.6994
2.235 -2.612 -5.72154
2.282 -2.612 -5.73792
2.329 -2.612 -5.74514
2.376 -2.612 -5.74035
2.424 -2.612 -5.72254
2.471 -2.612 -5.69338
2.518 -2.612 -5.65771
2.565 -2.612 -5.62169
2.612 -2.612 -5.59091
2.659 -2.612 -5.56964
2.706 -2.612 -5.56011
2.753 -2.612 -5.56319
2.8 -2.612 -5.57778
2.847 -2.612 -5.60165
2.894 -2.612 -5.63223
2.941 -2.612 -5.66722
2.988 -2.612 -5.70526
3.035 -2.612 -5.74598
3.082 -2.612 -5.78809
3.129 -2.612 -5.83044
3.176 -2.612 -5.87187
3.224 -2.612 -5.91303
3.271 -2.612 -5.95373
3.318 -2.612 -5.99317
3.365 -2.612 -6.02776
3.412 -2.612 -6.05494
3.459 -2.612 -6.07438
3.506 -2.612 -6.08775
3.553 -2.612 -6.09718
3.6 -2.612 -6.10428
3.647 -2.612 -6.10883
3.694 -2.612 -6.11263
3.741 -2.612 -6.1176
3.788 -2.612 -6.12603
3.835 -2.612 -6.13902
3.882 -2.612 -6.15735
3.929 -2.612 -6.1834
3.976 -2.612 -6.21906
4.024 -2.612 -6.26434
4.071 -2.612 -6.31736
4.118 -2.612 -6.3722
4.165 -2.612 -6.42217
4.212 -2.612 -6.46131
4.259 -2.612 -6.48728
4.306 -2.612 -6.50812
4.353 -2.612 -6.53474
4.4 -2.612 -6.57598
4.447 -2.612 -6.63138
4.494 -2.612 -6.69398
4.541 -2.612 -6.75095
4.588 -2.612 -6.79234
4.635 -2.612 -6.81903
4.682 -2.612 -6.83791
4.729 -2.612 -6.85312
4.776 -2.612 -6.86743
4.824 -2.612 -6.87838
4.871 -2.612 -6.88485
4.918 -2.612 -6.88622
4.965 -2.612 -6.88249
5.012 -2.612 -6.87424
5.059 -2.612 -6.86661
5.106 -2.612 -6.86436
5.153 -2.612 -6.87011
5.2 -2.612 -6.88226
5.247 -2.612 -6.89677
5.294 -2.612 -6.9078
5.341 -2.612 -6.91198
5.388 -2.612 -6.90943
5.435 -2.612 -6.90169
5.482 -2.612 -6.89213
5.529 -2.612 -6.88139
5.576 -2.612 -6.87067
5.624 -2.612 -6.8628
5.671 -2.612 -6.86068
5.718 -2.612 -6.86424
5.765 -2.612 -6.87219
5.812 -2.612 -6.88562
5.859 -2.612 -6.90916
5.906 -2.612 -6.9513
5.953 -2.612 -7.01727
6.0 -2.612 -7.1087
-6.0 -2.565 -7.32639
-5.953 -2.565 -7.22392
-5.906 -2.565 -7.13267
-5.859 -2.565 -7.05879
-5.812 -2.565 -7.00263
-5.765 -2.565 -6.96111
-5.718 -2.565 -6.93045
-5.671 -2.565 -6.90859
-5.624 -2.565 -6.8949
-5.576 -2.565 -6.88874
-5.529 -2.565 -6.88849
-5.482 -2.565 -6.89113
-5.435 -2.565 -6.89188
-5.388 -2.565 -6.88857
-5.341 -2.565 -6.88079
-5.294 -2.565 -6.87307
-5.247 -2.565 -6.86944
-5.2 -2.565 -6.87303
-5.153 -2.565 -6.88205
-5.106 -2.565 -6.89336
-5.059 -2.565 -6.90339
-5.012 -2.565 -6.90841
-4.965 -2.565 -6.90633
-4.918 -2.565 -6.89654
-4.871 -2.565 -6.8842
-4.824 -2.565 -6.87737
-4.776 -2.565 -6.88077
-4.729 -2.565 -6.89448
-4.682 -2.565 -6.91269
-4.635 -2.565 -6.93004
-4.588 -2.565 -6.94244
-4.541 -2.565 -6.94915
-4.494 -2.565 -6.94842
-4.447 -2.565 -6.93617
-4.4 -2.565 -6.91209
-4.353 -2.565 -6.87678
-4.306 -2.565 -6.83326
-4.259 -2.565 -6.78143
-4.212 -2.565 -6.7197
-4.165 -2.565 -6.64472
-4.118 -2.565 -6.55745
-4.071 -2.565 -6.46352
-4.024 -2.565 -6.37301
-3.976 -2.565 -6.29638
-3.929 -2.565 -6.24195
-3.882 -2.565 -6.21452
-3.835 -2.565 -6.21514
-3.788 -2.565 -6.24025
-3.741 -2.565 -6.28113
-3.694 -2.565 -6.32262
-3.647 -2.565 -6.34812
-3.6 -2.565 -6.34835
-3.553 -2.565 -6.32545
-3.506 -2.565 -6.29267
-3.459 -2.565 -6.26093
-3.412 -2.565 -6.23709
-3.365 -2.565 -6.22111
-3.318 -2.565 -6.21057
-3.271 -2.565 -6.20298
-3.224 -2.565 -6.19683
-3.176 -2.565 -6.19038
-3.129 -2.565 -6.18037
-3.082 -2.565 -6.16272
-3.035 -2.565 -6.13625
-2.988 -2.565 -6.10413
-2.941 -2.565 -6.07319
-2.894 -2.565 -6.04888
-2.847 -2.565 -6.03429
-2.8 -2.565 -6.02966
-2.753 -2.565 -6.03317
-2.706 -2.565 -6.04247
-2.659 -2.565 -6.05367
-2.612 -2.565 -6.06173
-2.565 -2.565 -6.06078
-2.518 -2.565 -6.04631
-2.471 -2.565 -6.01831
-2.424 -2.565 -5.98115
-2.376 -2.565 -5.94211
-2.329 -2.565 -5.90751
-2.282 -2.565 -5.88098
-2.235 -2.565 -5.86444
-2.188 -2.565 -5.85694
-2.141 -2.565 -5.855
-2.094 -2.565 -5.85271
-2.047 -2.565 -5.84299
-2.0 -2.565 -5.82069
-1.953 -2.565 -5.78602
-1.906 -2.565 -5.74267
-1.859 -2.565 -5.69552
-1.812 -2.565 -5.64927
-1.765 -2.565 -5.60721
-1.718 -2.565 -5.5717
-1.671 -2.565 -5.54379
-1.624 -2.565 -5.52352
-1.576 -2.565 -5.50932
-1.529 -2.565 -5.49912
-1.482 -2.565 -5.49045
-1.435 -2.565 -5.48167
-1.388 -2.565 -5.47336
-1.341 -2.565 -5.46768
-1.294 -2.565 -5.46771
-1.247 -2.565 -5.47548
-1.2 -2.565 -5.4904
-1.153 -2.565 -5.50937
-1.106 -2.565 -5.52792
-1.059 -2.565 -5.5416
-1.012 -2.565 -5.54811
-0.965 -2.565 -5.5472
-0.918 -2.565 -5.53966
-0.871 -2.565 -5.5272
-0.824 -2.565 -5.51127
-0.776 -2.565 -5.49403
-0.729 -2.565 -5.47723
-0.682 -2.565 -5.46261
-0.635 -2.565 -5.45138
-0.588 -2.565 -5.44469
-0.541 -2.565 -5.44275
-0.494 -2.565 -5.44532
-0.447 -2.565 -5.4515
-0.4 -2.565 -5.46088
-0.353 -2.565 -5.47356
-0.306 -2.565 -5.489
-0.259 -2.565 -5.50561
-0.212 -2.565 -5.51992
-0.165 -2.565 -5.52872
-0.118 -2.565 -5.53022
-0.071 -2.565 -5.5253
-0.024 -2.565 -5.51634
0.024 -2.565 -5.50602
0.071 -2.565 -5.4959
0.118 -2.565 -5.48574
0.165 -2.565 -5.47409
0.212 -2.565 -5.46002
0.259 -2.565 -5.44406
0.306 -2.565 -5.42803
0.353 -2.565 -5.41414
0.4 -2.565 -5.4033
0.447 -2.565 -5.39489
0.494 -2.565 -5.38698
0.541 -2.565 -5.37788
0.588 -2.565 -5.36679
0.635 -2.565 -5.35434
0.682 -2.565 -5.34171
0.729 -2.565 -5.32996
0.776 -2.565 -5.32063
0.824 -2.565 -5.31458
0.871 -2.565 -5.31184
0.918 -2.565 -5.31136
0.965 -2.565 -5.31197
1.012 -2.565 -5.31359
1.059 -2.565 -5.31735
1.106 -2.565 -5.32429
1.153 -2.565 -5.33448
1.2 -2.565 -5.34619
1.247 -2.565 -5.35741
1.294 -2.565 -5.36662
1.341 -2.565 -5.3742
1.388 -2.565 -5.38106
1.435 -2.565 -5.38885
1.482 -2.565 -5.39864
1.529 -2.565 -5.41044
1.576 -2.565 -5.42441
1.624 -2.565 -5.44069
1.671 -2.565 -5.45967
1.718 -2.565 -5.48154
1.765 -2.565 -5.50529
1.812 -2.565 -5.52878
1.859 -2.565 -5.55014
1.906 -2.565 -5.56826
1.953 -2.565 -5.58388
2.0 -2.565 -5.59857
2.047 -2.565 -5.61494
2.094 -2.565 -5.63439
2.141 -2.565 -5.65734
2.188 -2.565 -5.68204
2.235 -2.565 -5.70595
2.282 -2.565 -5.72514
2.329 -2.565 -5.73576
2.376 -2.565 -5.7344
2.424 -2.565 -5.71951
2.471 -2.565 -5.6923
2.518 -2.565 -5.65705
2.565 -2.565 -5.61984
2.612 -2.565 -5.58669
2.659 -2.565 -5.56287
2.706 -2.565 -5.55143
2.753 -2.565 -5.55361
2.8 -2.565 -5.56811
2.847 -2.565 -5.59194
2.894 -2.565 -5.62191
2.941 -2.565 -5.65549
2.988 -2.565 -5.69162
3.035 -2.565 -5.73031
3.082 -2.565 -5.77024
3.129 -2.565 -5.80973
3.176 -2.565 -5.84727
3.224 -2.565 -5.8836
3.271 -2.565 -5.91999
3.318 -2.565 -5.95696
3.365 -2.565 -5.99237
3.412 -2.565 -6.02412
3.459 -2.565 -6.05134
3.506 -2.565 -6.07445
3.553 -2.565 -6.09384
3.6 -2.565 -6.10965
3.647 -2.565 -6.12027
3.694 -2.565 -6.12672
3.741 -2.565 -6.13012
3.788 -2.565 -6.13277
3.835 -2.565 -6.13636
3.882 -2.565 -6.14339
3.929 -2.565 -6.15779
3.976 -2.565 -6.18324
4.024 -2.565 -6.22076
4.071 -2.565 -6.26966
4.118 -2.565 -6.32538
4.165 -2.565 -6.38105
4.212 -2.565 -6.42906
4.259 -2.565 -6.46332
4.306 -2.565 -6.48876
4.353 -2.565 -6.5155
4.4 -2.565 -6.55379
4.447 -2.565 -6.60576
4.494 -2.565 -6.66724
4.541 -2.565 -6.72665
4.588 -2.565 -6.77318
4.635 -2.565 -6.80433
4.682 -2.565 -6.82459
4.729 -2.565 -6.83859
4.776 -2.565 -6.85102
4.824 -2.565 -6.86142
4.871 -2.565 -6.86962
4.918 -2.565 -6.87435
4.965 -2.565 -6.87446
5.012 -2.565 -6.86886
5.059 -2.565 -6.86252
5.106 -2.565 -6.86061
5.153 -2.565 -6.86665
5.2 -2.565 -6.87918
5.247 -2.565 -6.89416
5.294 -2.565 -6.90612
5.341 -2.565 -6.91231
5.388 -2.565 -6.91334
5.435 -2.565 -6.91043
5.482 -2.565 -6.90571
5.529 -2.565 -6.89926
5.576 -2.565 -6.8915
5.624 -2.565 -6.88445
5.671 -2.565 -6.88078
5.718 -2.565 -6.88014
5.765 -2.565 -6.88198
5.812 -2.565 -6.88823
5.859 -2.565 -6.90421
5.906 -2.565 -6.93902
5.953 -2.565 -6.99872
6.0 -2.565 -7.08664
-6.0 -2.518 -7.31172
-5.953 -2.518 -7.20881
-5.906 -2.518 -7.11857
-5.859 -2.518 -7.04712
-5.812 -2.518 -6.99483
-5.765 -2.518 -6.95842
-5.718 -2.518 -6.93308
-5.671 -2.518 -6.91522
-5.624 -2.518 -6.90291
-5.576 -2.518 -6.89501
-5.529 -2.518 -6.89113
-5.482 -2.518 -6.89025
-5.435 -2.518 -6.88912
-5.388 -2.518 -6.88637
-5.341 -2.518 -6.88026
-5.294 -2.518 -6.87449
-5.247 -2.518 -6.87277
-5.2 -2.518 -6.87867
-5.153 -2.518 -6.89097
-5.106 -2.518 -6.90619
-5.059 -2.518 -6.92076
-5.012 -2.518 -6.93088
-4.965 -2.518 -6.9341
-4.918 -2.518 -6.92856
-4.871 -2.518 -6.91858
-4.824 -2.518 -6.91141
-4.776 -2.518 -6.91313
-4.729 -2.518 -6.92464
-4.682 -2.518 -6.94116
-4.635 -2.518 -6.9555
-4.588 -2.518 -6.96062
-4.541 -2.518 -6.95377
-4.494 -2.518 -6.93593
-4.447 -2.518 -6.90995
-4.4 -2.518 -6.8813
-4.353 -2.518 -6.85048
-4.306 -2.518 -6.81411
-4.259 -2.518 -6.7642
-4.212 -2.518 -6.69596
-4.165 -2.518 -6.61009
-4.118 -2.518 -6.51474
-4.071 -2.518 -6.42024
-4.024 -2.518 -6.33715
-3.976 -2.518 -6.27359
-3.929 -2.518 -6.23506
-3.882 -2.518 -6.22382
-3.835 -2.518 -6.23852
-3.788 -2.518 -6.27271
-3.741 -2.518 -6.31402
-3.694 -2.518 -6.34435
-3.647 -2.518 -6.34856
-3.6 -2.518 -6.32463
-3.553 -2.518 -6.28296
-3.506 -2.518 -6.23967
-3.459 -2.518 -6.20424
-3.412 -2.518 -6.18105
-3.365 -2.518 -6.16789
-3.318 -2.518 -6.16078
-3.271 -2.518 -6.15602
-3.224 -2.518 -6.15143
-3.176 -2.518 -6.14545
-3.129 -2.518 -6.13615
-3.082 -2.518 -6.12099
-3.035 -2.518 -6.09988
-2.988 -2.518 -6.07543
-2.941 -2.518 -6.05312
-2.894 -2.518 -6.03721
-2.847 -2.518 -6.03016
-2.8 -2.518 -6.03181
-2.753 -2.518 -6.04008
-2.706 -2.518 -6.0519
-2.659 -2.518 -6.0625
-2.612 -2.518 -6.06613
-2.565 -2.518 -6.05753
-2.518 -2.518 -6.03463
-2.471 -2.518 -6.00029
-2.424 -2.518 -5.96124
-2.376 -2.518 -5.92501
-2.329 -2.518 -5.89688
-2.282 -2.518 -5.87867
-2.235 -2.518 -5.87013
-2.188 -2.518 -5.86815
-2.141 -2.518 -5.86756
-2.094 -2.518 -5.86142
-2.047 -2.518 -5.84352
-2.0 -2.518 -5.81134
-1.953 -2.518 -5.76834
-1.906 -2.518 -5.72028
-1.859 -2.518 -5.67234
-1.812 -2.518 -5.62829
-1.765 -2.518 -5.58972
-1.718 -2.518 -5.55736
-1.671 -2.518 -5.53139
-1.624 -2.518 -5.51181
-1.576 -2.518 -5.49781
-1.529 -2.518 -5.48819
-1.482 -2.518 -5.48104
-1.435 -2.518 -5.47484
-1.388 -2.518 -5.46977
-1.341 -2.518 -5.46743
-1.294 -2.518 -5.47011
-1.247 -2.518 -5.47944
-1.2 -2.518 -5.49445
-1.153 -2.518 -5.51193
-1.106 -2.518 -5.52742
-1.059 -2.518 -5.53664
-1.012 -2.518 -5.53782
-0.965 -2.518 -5.53164
-0.918 -2.518 -5.51967
-0.871 -2.518 -5.50439
-0.824 -2.518 -5.48753
-0.776 -2.518 -5.47114
-0.729 -2.518 -5.45652
-0.682 -2.518 -5.44499
-0.635 -2.518 -5.43746
-0.588 -2.518 -5.43488
-0.541 -2.518 -5.43722
-0.494 -2.518 -5.44388
-0.447 -2.518 -5.45342
-0.4 -2.518 -5.46504
-0.353 -2.518 -5.47871
-0.306 -2.518 -5.49414
-0.259 -2.518 -5.51006
-0.212 -2.518 -5.52325
-0.165 -2.518 -5.53066
-0.118 -2.518 -5.53061
-0.071 -2.518 -5.52418
-0.024 -2.518 -5.51409
0.024 -2.518 -5.50337
0.071 -2.518 -5.49367
0.118 -2.518 -5.48481
0.165 -2.518 -5.47514
0.212 -2.518 -5.46351
0.259 -2.518 -5.45003
0.306 -2.518 -5.43622
0.353 -2.518 -5.42396
0.4 -2.518 -5.41406
0.447 -2.518 -5.40595
0.494 -2.518 -5.39784
0.541 -2.518 -5.3881
0.588 -2.518 -5.37597
0.635 -2.518 -5.36216
0.682 -2.518 -5.34826
0.729 -2.518 -5.33574
0.776 -2.518 -5.32656
0.824 -2.518 -5.32164
0.871 -2.518 -5.32085
0.918 -2.518 -5.32268
0.965 -2.518 -5.3254
1.012 -2.518 -5.32846
1.059 -2.518 -5.33281
1.106 -2.518 -5.33949
1.153 -2.518 -5.3488
1.2 -2.518 -5.35915
1.247 -2.518 -5.36871
1.294 -2.518 -5.3762
1.341 -2.518 -5.38224
1.388 -2.518 -5.38783
1.435 -2.518 -5.39433
1.482 -2.518 -5.40225
1.529 -2.518 -5.41142
1.576 -2.518 -5.42214
1.624 -2.518 -5.43516
1.671 -2.518 -5.45143
1.718 -2.518 -5.47146
1.765 -2.518 -5.49427
1.812 -2.518 -5.51737
1.859 -2.518 -5.53866
1.906 -2.518 -5.55663
1.953 -2.518 -5.57185
2.0 -2.518 -5.58588
2.047 -2.518 -5.60121
2.094 -2.518 -5.61941
2.141 -2.518 -5.64106
2.188 -2.518 -5.66476
2.235 -2.518 -5.68839
2.282 -2.518 -5.70813
2.329 -2.518 -5.72023
2.376 -2.518 -5.72127
2.424 -2.518 -5.70956
2.471 -2.518 -5.68584
2.518 -2.518 -5.65319
2.565 -2.518 -5.6168
2.612 -2.518 -5.58265
2.659 -2.518 -5.55688
2.706 -2.518 -5.54354
2.753 -2.518 -5.54459
2.8 -2.518 -5.55883
2.847 -2.518 -5.5828
2.894 -2.518 -5.61279
2.941 -2.518 -5.64604
2.988 -2.518 -5.68164
3.035 -2.518 -5.71985
3.082 -2.518 -5.75925
3.129 -2.518 -5.79754
3.176 -2.518 -5.83266
3.224 -2.518 -5.86492
3.271 -2.518 -5.89638
3.318 -2.518 -5.92859
3.365 -2.518 -5.96115
3.412 -2.518 -5.99325
3.459 -2.518 -6.0247
3.506 -2.518 -6.0555
3.553 -2.518 -6.08471
3.6 -2.518 -6.11079
3.647 -2.518 -6.13037
3.694 -2.518 -6.14303
3.741 -2.518 -6.14852
3.788 -2.518 -6.14884
3.835 -2.518 -6.14622
3.882 -2.518 -6.14455
3.929 -2.518 -6.14873
3.976 -2.518 -6.16357
4.024 -2.518 -6.19072
4.071 -2.518 -6.23067
4.118 -2.518 -6.28105
4.165 -2.518 -6.33643
4.212 -2.518 -6.38956
4.259 -2.518 -6.43172
4.306 -2.518 -6.46322
4.353 -2.518 -6.49138
4.4 -2.518 -6.52672
4.447 -2.518 -6.57437
4.494 -2.518 -6.6337
4.541 -2.518 -6.69555
4.588 -2.518 -6.74902
4.635 -2.518 -6.78758
4.682 -2.518 -6.8122
4.729 -2.518 -6.8274
4.776 -2.518 -6.84016
4.824 -2.518 -6.85205
4.871 -2.518 -6.86361
4.918 -2.518 -6.87229
4.965 -2.518 -6.87575
5.012 -2.518 -6.87187
5.059 -2.518 -6.8663
5.106 -2.518 -6.86492
5.153 -2.518 -6.87184
5.2 -2.518 -6.88524
5.247 -2.518 -6.90057
5.294 -2.518 -6.91287
5.341 -2.518 -6.92043
5.388 -2.518 -6.92452
5.435 -2.518 -6.92606
5.482 -2.518 -6.92564
5.529 -2.518 -6.92266
5.576 -2.518 -6.9169
5.624 -2.518 -6.90949
5.671 -2.518 -6.90324
5.718 -2.518 -6.89818
5.765 -2.518 -6.89471
5.812 -2.518 -6.8951
5.859 -2.518 -6.90454
5.906 -2.518 -6.93193
5.953 -2.518 -6.98442
6.0 -2.518 -7.06724
-6.0 -2.471 -7.28325
-5.953 -2.471 -7.17916
-5.906 -2.471 -7.08994
-5.859 -2.471 -7.0207
-5.812 -2.471 -6.97122
-5.765 -2.471 -6.9383
-5.718 -2.471 -6.9171
-5.671 -2.471 -6.90334
-5.624 -2.471 -6.89405
-5.576 -2.471 -6.88723
-5.529 -2.471 -6.88305
-5.482 -2.471 -6.88184
-5.435 -2.471 -6.88144
-5.388 -2.471 -6.88099
-5.341 -2.471 -6.87762
-5.294 -2.471 -6.87461
-5.247 -2.471 -6.87581
-5.2 -2.471 -6.88542
-5.153 -2.471 -6.90311
-5.106 -2.471 -6.92509
-5.059 -2.471 -6.94694
-5.012 -2.471 -6.96382
-4.965 -2.471 -6.97171
-4.918 -2.471 -6.96731
-4.871 -2.471 -6.95455
-4.824 -2.471 -6.94122
-4.776 -2.471 -6.93578
-4.729 -2.471 -6.94074
-4.682 -2.471 -6.9527
-4.635 -2.471 -6.96303
-4.588 -2.471 -6.96155
-4.541 -2.471 -6.94339
-4.494 -2.471 -6.91181
-4.447 -2.471 -6.87491
-4.4 -2.471 -6.84196
-4.353 -2.471 -6.81307
-4.306 -2.471 -6.78032
-4.259 -2.471 -6.73031
-4.212 -2.471 -6.65669
-4.165 -2.471 -6.56447
-4.118 -2.471 -6.4672
-4.071 -2.471 -6.37742
-4.024 -2.471 -6.30497
-3.976 -2.471 -6.25569
-3.929 -2.471 -6.23277
-3.882 -2.471 -6.23614
-3.835 -2.471 -6.26182
-3.788 -2.471 -6.29998
-3.741 -2.471 -6.33471
-3.694 -2.471 -6.34724
-3.647 -2.471 -6.32807
-3.6 -2.471 -6.28352
-3.553 -2.471 -6.22937
-3.506 -2.471 -6.1811
-3.459 -2.471 -6.14601
-3.412 -2.471 -6.12647
-3.365 -2.471 -6.11888
-3.318 -2.471 -6.11808
-3.271 -2.471 -6.11898
-3.224 -2.471 -6.11808
-3.176 -2.471 -6.1136
-3.129 -2.471 -6.10496
-3.082 -2.471 -6.09145
-3.035 -2.471 -6.07452
-2.988 -2.471 -6.05666
-2.941 -2.471 -6.04215
-2.894 -2.471 -6.03384
-2.847 -2.471 -6.0332
-2.8 -2.471 -6.03945
-2.753 -2.471 -6.05017
-2.706 -2.471 -6.06192
-2.659 -2.471 -6.06958
-2.612 -2.471 -6.06732
-2.565 -2.471 -6.05105
-2.518 -2.471 -6.02125
-2.471 -2.471 -5.98309
-2.424 -2.471 -5.94468
-2.376 -2.471 -5.91309
-2.329 -2.471 -5.89221
-2.282 -2.471 -5.88199
-2.235 -2.471 -5.87992
-2.188 -2.471 -5.88062
-2.141 -2.471 -5.87753
-2.094 -2.471 -5.86374
-2.047 -2.471 -5.83542
-2.0 -2.471 -5.79357
-1.953 -2.471 -5.74431
-1.906 -2.471 -5.69422
-1.859 -2.471 -5.64791
-1.812 -2.471 -5.6078
-1.765 -2.471 -5.57375
-1.718 -2.471 -5.54505
-1.671 -2.471 -5.52125
-1.624 -2.471 -5.50257
-1.576 -2.471 -5.48898
-1.529 -2.471 -5.48011
-1.482 -2.471 -5.47447
-1.435 -2.471 -5.47071
-1.388 -2.471 -5.46865
-1.341 -2.471 -5.4694
-1.294 -2.471 -5.47439
-1.247 -2.471 -5.48466
-1.2 -2.471 -5.4989
-1.153 -2.471 -5.51386
-1.106 -2.471 -5.52538
-1.059 -2.471 -5.52966
-1.012 -2.471 -5.52562
-0.965 -2.471 -5.51479
-0.918 -2.471 -5.49938
-0.871 -2.471 -5.48241
-0.824 -2.471 -5.46579
-0.776 -2.471 -5.45135
-0.729 -2.471 -5.43994
-0.682 -2.471 -5.43224
-0.635 -2.471 -5.42873
-0.588 -2.471 -5.42995
-0.541 -2.471 -5.43579
-0.494 -2.471 -5.44551
-0.447 -2.471 -5.45739
-0.4 -2.471 -5.47037
-0.353 -2.471 -5.48428
-0.306 -2.471 -5.49906
-0.259 -2.471 -5.51392
-0.212 -2.471 -5.52613
-0.165 -2.471 -5.5328
-0.118 -2.471 -5.53222
-0.071 -2.471 -5.52536
-0.024 -2.471 -5.51501
0.024 -2.471 -5.50442
0.071 -2.471 -5.49538
0.118 -2.471 -5.4878
0.165 -2.471 -5.47995
0.212 -2.471 -5.47054
0.259 -2.471 -5.45939
0.306 -2.471 -5.44772
0.353 -2.471 -5.437
0.4 -2.471 -5.42799
0.447 -2.471 -5.42033
0.494 -2.471 -5.41261
0.541 -2.471 -5.40338
0.588 -2.471 -5.39169
0.635 -2.471 -5.37813
0.682 -2.471 -5.36433
0.729 -2.471 -5.35206
0.776 -2.471 -5.34353
0.824 -2.471 -5.33978
0.871 -2.471 -5.34053
0.918 -2.471 -5.34399
0.965 -2.471 -5.34813
1.012 -2.471 -5.35203
1.059 -2.471 -5.35637
1.106 -2.471 -5.36203
1.153 -2.471 -5.36939
1.2 -2.471 -5.37708
1.247 -2.471 -5.38368
1.294 -2.471 -5.38844
1.341 -2.471 -5.3923
1.388 -2.471 -5.39622
1.435 -2.471 -5.40112
1.482 -2.471 -5.40678
1.529 -2.471 -5.41286
1.576 -2.471 -5.41991
1.624 -2.471 -5.42929
1.671 -2.471 -5.4425
1.718 -2.471 -5.46041
1.765 -2.471 -5.4821
1.812 -2.471 -5.50494
1.859 -2.471 -5.52652
1.906 -2.471 -5.54486
1.953 -2.471 -5.56015
2.0 -2.471 -5.57388
2.047 -2.471 -5.58845
2.094 -2.471 -5.60565
2.141 -2.471 -5.62613
2.188 -2.471 -5.64869
2.235 -2.471 -5.67146
2.282 -2.471 -5.69073
2.329 -2.471 -5.70305
2.376 -2.471 -5.70541
2.424 -2.471 -5.69643
2.471 -2.471 -5.67673
2.518 -2.471 -5.64815
2.565 -2.471 -5.61441
2.612 -2.471 -5.58077
2.659 -2.471 -5.55371
2.706 -2.471 -5.53823
2.753 -2.471 -5.53721
2.8 -2.471 -5.54997
2.847 -2.471 -5.57312
2.894 -2.471 -5.60274
2.941 -2.471 -5.63601
2.988 -2.471 -5.67196
3.035 -2.471 -5.71089
3.082 -2.471 -5.75128
3.129 -2.471 -5.79029
3.176 -2.471 -5.82517
3.224 -2.471 -5.85521
3.271 -2.471 -5.88243
3.318 -2.471 -5.90869
3.365 -2.471 -5.93539
3.412 -2.471 -5.96359
3.459 -2.471 -5.99467
3.506 -2.471 -6.02923
3.553 -2.471 -6.06587
3.6 -2.471 -6.10173
3.647 -2.471 -6.1319
3.694 -2.471 -6.1539
3.741 -2.471 -6.16557
3.788 -2.471 -6.16794
3.835 -2.471 -6.16337
3.882 -2.471 -6.15658
3.929 -2.471 -6.15276
3.976 -2.471 -6.15744
4.024 -2.471 -6.17281
4.071 -2.471 -6.20073
4.118 -2.471 -6.24143
4.165 -2.471 -6.29175
4.212 -2.471 -6.34613
4.259 -2.471 -6.39497
4.306 -2.471 -6.43399
4.353 -2.471 -6.4663
4.4 -2.471 -6.50097
4.447 -2.471 -6.54535
4.494 -2.471 -6.6021
4.541 -2.471 -6.66479
4.588 -2.471 -6.72323
4.635 -2.471 -6.76795
4.682 -2.471 -6.79713
4.729 -2.471 -6.81503
4.776 -2.471 -6.83039
4.824 -2.471 -6.8462
4.871 -2.471 -6.86324
4.918 -2.471 -6.87738
